,PS_C,PS_F,Vainqueur,Proba_Favori,Proba_Challenger
27595,4.55,1.24,favori,0.8236694,0.17633063
27596,2.09,1.82,favori,0.5368044,0.46319562
27597,1.92,1.97,challenger,0.5170774,0.4829226
27598,1.85,2.04,favori,0.512772,0.48722798
27599,3.5,1.34,favori,0.76300555,0.23699445
27600,1.74,2.21,challenger,0.4861417,0.5138583
27601,5.42,1.19,favori,0.72224265,0.27775735
27602,4.14,1.28,favori,0.7377488,0.2622512
27603,2.36,1.67,favori,0.6255722,0.3744278
27604,1.96,1.94,favori,0.6238242,0.37617582
27605,2.51,1.6,challenger,0.51099795,0.48900205
27606,3.73,1.32,favori,0.65878415,0.34121585
27607,3.97,1.29,favori,0.771556,0.22844398
27608,3.86,1.31,favori,0.7644943,0.2355057
27609,1.5,2.8,challenger,0.371552,0.628448
27610,4.93,1.22,challenger,0.8318192,0.16818082
27611,1.46,2.95,favori,0.43386465,0.56613535
27612,3.35,1.38,challenger,0.6440895,0.35591048
27613,3.97,1.29,favori,0.67910516,0.32089484
27614,4.26,1.27,challenger,0.72077715,0.27922285
27615,6.34,1.15,favori,0.85666066,0.14333934
27616,2.97,1.45,favori,0.606529,0.393471
27617,4.77,1.23,favori,0.70473635,0.29526365
27618,4.65,1.24,favori,0.7319406,0.26805937
27619,2.42,1.64,favori,0.7296703,0.2703297
27620,1.66,2.37,challenger,0.4435478,0.5564522
27621,2.31,1.69,favori,0.63092184,0.36907816
27622,3.43,1.37,challenger,0.68755054,0.31244946
27623,1.68,2.36,challenger,0.6005619,0.39943808
27624,3.97,1.29,favori,0.7513634,0.2486366
27625,4.85,1.22,challenger,0.88529694,0.11470306
27626,1.65,2.43,favori,0.68757415,0.31242585
27627,5.21,1.21,favori,0.76988035,0.23011965
27628,1.61,2.52,favori,0.42305303,0.576947
27629,2.15,1.8,challenger,0.64759624,0.35240376
27630,2.6,1.57,challenger,0.5286348,0.4713652
27631,1.88,2.04,challenger,0.590664,0.40933597
27632,1.78,2.19,challenger,0.47907323,0.5209268
27633,5.37,1.2,favori,0.74675024,0.25324976
27634,3.97,1.3,challenger,0.7072717,0.2927283
27635,5.61,1.19,challenger,0.90073955,0.09926045
27636,2.67,1.55,favori,0.70806944,0.29193056
27637,3.84,1.32,favori,0.6965119,0.30348808
27638,2.38,1.67,challenger,0.44871658,0.5512834
27639,2.47,1.63,challenger,0.524447,0.47555298
27640,5.73,1.18,favori,0.74315137,0.25684863
27641,2.32,1.7,challenger,0.6412028,0.3587972
27642,6.35,1.16,favori,0.79871595,0.20128405
27643,1.94,1.98,challenger,0.5768638,0.42313617
27644,2.15,1.8,favori,0.54168415,0.45831585
27645,1.87,2.02,challenger,0.45653388,0.5434661
27646,9.28,1.09,favori,0.85561,0.14438999
27647,4.02,1.28,favori,0.70857453,0.29142547
27648,2.22,1.73,favori,0.74704176,0.25295824
27649,9.44,1.08,favori,0.7789364,0.22106361
27650,1.7,2.27,favori,0.49046484,0.5095352
27651,2.46,1.61,challenger,0.5225355,0.4774645
27652,3.82,1.3,favori,0.7301631,0.2698369
27653,1.94,1.94,favori,0.6361023,0.36389768
27654,2.24,1.71,challenger,0.52801573,0.47198427
27655,2.81,1.49,favori,0.66202915,0.33797085
27656,2.71,1.52,challenger,0.716277,0.283723
27657,2.36,1.65,challenger,0.5253516,0.47464842
27658,3.79,1.31,favori,0.6447386,0.3552614
27659,1.81,2.09,challenger,0.5415744,0.45842558
27660,2.23,1.72,challenger,0.5209348,0.47906518
27661,3.09,1.42,favori,0.5315845,0.4684155
27662,1.94,1.94,favori,0.50970274,0.49029726
27663,2.51,1.58,favori,0.5832922,0.4167078
27664,1.88,2.01,challenger,0.5341148,0.46588522
27665,2.61,1.55,favori,0.48847234,0.51152766
27666,1.87,2.02,favori,0.6334363,0.36656368
27667,3.1,1.41,favori,0.7652142,0.2347858
27668,2.82,1.48,favori,0.5561254,0.4438746
27669,2.53,1.58,challenger,0.4674124,0.5325876
27670,3.19,1.4,challenger,0.7108787,0.28912133
27671,1.56,2.56,challenger,0.4293173,0.5706827
27672,1.74,2.21,challenger,0.50657237,0.49342763
27673,3.22,1.4,challenger,0.5955949,0.40440512
27674,2.55,1.57,challenger,0.50257885,0.49742115
27675,3.57,1.33,favori,0.66458595,0.33541405
27676,5.73,1.18,favori,0.83687055,0.16312945
27677,3.64,1.33,favori,0.6715697,0.3284303
27678,10.44,1.08,favori,0.84445906,0.15554094
27679,1.47,2.85,challenger,0.4646021,0.5353979
27680,3.05,1.43,favori,0.6361331,0.36386693
27681,2.16,1.76,challenger,0.5351706,0.4648294
27682,1.78,2.16,favori,0.48239976,0.51760024
27683,2.7,1.52,favori,0.70588094,0.29411906
27684,2.47,1.61,challenger,0.7074232,0.2925768
27685,4.93,1.22,favori,0.8558905,0.14410949
27686,2.78,1.51,challenger,0.7550571,0.2449429
27687,5.14,1.2,favori,0.7367897,0.2632103
27688,3.48,1.36,favori,0.63350695,0.36649305
27689,2.62,1.56,challenger,0.5368438,0.46315622
27690,1.45,2.97,challenger,0.43694106,0.563059
27691,2.02,1.88,favori,0.53671867,0.46328133
27692,2.8,1.5,favori,0.52422446,0.47577554
27693,2.6,1.56,challenger,0.7021426,0.2978574
27694,2.8,1.5,challenger,0.5992858,0.40071422
27695,2.8,1.5,favori,0.613032,0.38696802
27696,3.22,1.4,favori,0.5777979,0.4222021
27697,2.82,1.49,challenger,0.7546169,0.24538308
27698,3.85,1.31,favori,0.722434,0.27756602
27699,1.75,2.2,challenger,0.6160987,0.3839013
27700,2.44,1.63,favori,0.50245756,0.49754244
27701,2.33,1.69,challenger,0.7365295,0.26347047
27702,4.92,1.22,favori,0.7616683,0.23833168
27703,2.16,1.79,challenger,0.68856865,0.31143135
27704,2.1,1.84,favori,0.7148958,0.28510422
27705,2.36,1.68,challenger,0.67819434,0.32180566
27706,4.3,1.27,favori,0.68115664,0.31884336
27707,2.5,1.61,challenger,0.5380744,0.46192563
27708,4.75,1.23,challenger,0.79493153,0.20506847
27709,3.39,1.37,favori,0.78560835,0.21439165
27710,5.74,1.18,favori,0.8989105,0.10108948
27711,5.84,1.18,favori,0.7543072,0.24569279
27712,4.43,1.26,favori,0.79776084,0.20223916
27713,3.65,1.34,challenger,0.6074494,0.3925506
27714,2.44,1.64,challenger,0.51603055,0.48396945
27715,2.71,1.54,challenger,0.7110512,0.28894877
27716,3.22,1.41,challenger,0.67504734,0.32495266
27717,2.56,1.59,challenger,0.5598168,0.44018322
27718,2.39,1.66,favori,0.3825532,0.6174468
27719,3.58,1.35,favori,0.7354677,0.26453233
27720,4.05,1.29,favori,0.6996138,0.3003862
27721,1.65,2.43,challenger,0.5222754,0.4777246
27722,1.83,2.11,favori,0.45193756,0.54806244
27723,3.6,1.33,challenger,0.61436605,0.38563395
27724,1.9,1.99,challenger,0.42484945,0.57515055
27725,2.25,1.71,favori,0.5050823,0.4949177
27726,3.34,1.37,favori,0.56252986,0.43747014
27727,2.2,1.74,favori,0.6952563,0.3047437
27728,7.45,1.12,challenger,0.76382387,0.23617613
27729,2.84,1.48,challenger,0.60642225,0.39357775
27730,2.04,1.85,challenger,0.5417775,0.4582225
27731,2.66,1.53,favori,0.55172724,0.44827276
27732,1.69,2.28,challenger,0.51389056,0.48610944
27733,3.34,1.37,favori,0.7606842,0.23931581
27734,2.13,1.79,favori,0.68832135,0.31167865
27735,2.24,1.71,favori,0.71477413,0.28522587
27736,2.8,1.49,favori,0.6381236,0.36187643
27737,5.99,1.16,favori,0.74991226,0.25008774
27738,2.14,1.78,favori,0.8118925,0.18810749
27739,3.14,1.41,challenger,0.73431003,0.26568997
27740,2.1,1.81,favori,0.7767416,0.22325838
27741,2.8,1.49,favori,0.61348677,0.38651323
27742,3.27,1.38,favori,0.55027,0.44972998
27743,2.5,1.59,challenger,0.5481386,0.45186138
27744,2.36,1.65,challenger,0.6139109,0.3860891
27745,2.07,1.83,favori,0.6352469,0.36475313
27746,5.2,1.2,favori,0.9065499,0.09345013
27747,6.27,1.16,favori,0.86666745,0.13333255
27748,3.49,1.36,challenger,0.81855714,0.18144286
27749,2.76,1.51,challenger,0.48450422,0.5154958
27750,8.23,1.11,favori,0.8202574,0.17974257
27751,5.4,1.19,favori,0.67751133,0.32248867
27752,5.23,1.2,favori,0.8001044,0.19989562
27753,2.67,1.54,challenger,0.5933671,0.4066329
27754,5.77,1.17,favori,0.8530569,0.14694309
27755,3.64,1.33,favori,0.78801656,0.21198344
27756,2.44,1.61,challenger,0.51704645,0.48295355
27757,5.98,1.17,favori,0.72776043,0.27223957
27758,2.3,1.68,favori,0.4990913,0.50090873
27759,3.02,1.43,challenger,0.7097085,0.2902915
27760,2.37,1.66,challenger,0.5520439,0.4479561
27761,1.81,2.11,challenger,0.47683486,0.5231651
27762,2.03,1.88,challenger,0.5666325,0.4333675
27763,5.57,1.18,favori,0.79402286,0.20597714
27764,2.93,1.45,favori,0.569129,0.430871
27765,3.32,1.37,favori,0.7356781,0.26432192
27766,1.89,2.0,challenger,0.52672744,0.47327256
27767,2.44,1.63,challenger,0.68137056,0.31862944
27768,1.85,2.07,favori,0.4929906,0.5070094
27769,3.91,1.3,challenger,0.7681396,0.2318604
27770,2.06,1.85,challenger,0.5408636,0.45913643
27771,1.7,2.29,challenger,0.70263463,0.29736537
27772,2.87,1.48,favori,0.7203929,0.27960712
27773,4.26,1.27,favori,0.69031304,0.30968696
27774,2.95,1.46,favori,0.6526404,0.3473596
27775,2.2,1.76,challenger,0.5151263,0.4848737
27776,3.49,1.35,favori,0.72311056,0.27688944
27777,7.55,1.12,favori,0.756355,0.24364501
27778,2.62,1.57,favori,0.69832563,0.30167437
27779,3.06,1.44,favori,0.72987854,0.27012146
27780,2.3,1.69,challenger,0.6569389,0.3430611
27781,2.38,1.67,favori,0.5364673,0.4635327
27782,2.85,1.49,favori,0.71624196,0.28375804
27783,10.55,1.08,favori,0.8608223,0.13917768
27784,1.53,2.69,challenger,0.63773817,0.36226183
27785,5.32,1.2,challenger,0.82678014,0.17321986
27786,5.78,1.17,favori,0.90464735,0.09535265
27787,1.84,2.1,challenger,0.49344498,0.506555
27788,5.96,1.17,favori,0.86420035,0.13579965
27789,3.67,1.37,challenger,0.5808623,0.41913772
27790,7.45,1.12,favori,0.8869984,0.113001585
27791,1.75,2.2,favori,0.485046,0.514954
27792,5.71,1.18,challenger,0.8559558,0.14404422
27793,3.59,1.34,challenger,0.6967042,0.3032958
27794,2.26,1.72,challenger,0.66968834,0.33031166
27795,5.3,1.2,favori,0.8449758,0.15502417
27796,2.82,1.5,challenger,0.71104205,0.28895795
27797,2.25,1.77,challenger,0.6492967,0.3507033
27798,2.8,1.51,favori,0.61490345,0.38509655
27799,2.23,1.75,challenger,0.49522144,0.50477856
27800,4.37,1.26,favori,0.71045697,0.28954303
27801,6.99,1.14,favori,0.8847658,0.115234196
27802,3.88,1.31,challenger,0.8767383,0.12326169
27803,4.14,1.28,favori,0.7262389,0.2737611
27804,2.97,1.47,favori,0.7228271,0.27717292
27805,3.66,1.33,favori,0.7624687,0.2375313
27806,1.98,1.94,challenger,0.55189323,0.44810677
27807,2.31,1.7,favori,0.48879528,0.5112047
27808,2.9,1.48,favori,0.6890707,0.3109293
27809,2.94,1.47,favori,0.8178177,0.18218231
27810,1.84,2.08,challenger,0.40918112,0.5908189
27811,2.22,1.74,favori,0.7489606,0.2510394
27812,1.6,2.6,favori,0.49787894,0.5021211
27813,2.55,1.58,favori,0.56940776,0.43059224
27814,3.14,1.42,favori,0.75885713,0.24114287
27815,3.92,1.3,favori,0.74133754,0.25866246
27816,2.85,1.49,favori,0.701066,0.29893398
27817,1.99,1.92,challenger,0.5382362,0.4617638
27818,2.71,1.53,challenger,0.64489496,0.35510504
27819,1.8,2.13,favori,0.44423637,0.5557636
27820,4.61,1.24,favori,0.6302129,0.3697871
27821,3.52,1.35,favori,0.80700886,0.19299114
27822,4.46,1.25,favori,0.7732757,0.22672433
27823,3.89,1.3,favori,0.78986794,0.21013206
27824,1.6,2.52,favori,0.6894374,0.3105626
27825,7.04,1.13,favori,0.84043205,0.15956795
27826,2.49,1.63,favori,0.73153675,0.26846325
27827,1.51,2.75,favori,0.62106305,0.37893695
27828,2.28,1.71,challenger,0.7160752,0.28392482
27829,7.29,1.13,favori,0.83366865,0.16633135
27830,2.86,1.48,challenger,0.69806504,0.30193496
27831,1.74,2.23,favori,0.45230636,0.5476936
27832,3.79,1.31,favori,0.68153614,0.31846386
27833,7.84,1.11,favori,0.9071659,0.092834115
27834,4.38,1.26,favori,0.67229414,0.32770586
27835,6.53,1.15,favori,0.748906,0.25109398
27836,1.47,2.89,challenger,0.46348318,0.5365168
27837,2.38,1.65,challenger,0.6147333,0.38526672
27838,3.18,1.41,favori,0.6815314,0.31846857
27839,20.5,1.03,favori,0.97629154,0.023708463
27840,2.02,1.88,challenger,0.49168202,0.50831795
27841,4.76,1.23,challenger,0.6920534,0.30794662
27842,5.31,1.2,challenger,0.8429544,0.1570456
27843,2.66,1.54,challenger,0.6172996,0.38270038
27844,3.08,1.43,favori,0.66008824,0.33991176
27845,13.84,1.06,favori,0.8724983,0.12750173
27846,1.85,2.09,favori,0.6720594,0.32794058
27847,1.82,2.13,challenger,0.41787082,0.5821292
27848,3.97,1.3,challenger,0.70933455,0.29066545
27849,2.01,1.92,favori,0.565183,0.43481702
27850,1.98,1.94,favori,0.5029348,0.4970652
27851,2.75,1.51,challenger,0.4564291,0.5435709
27852,5.32,1.2,challenger,0.6910229,0.30897713
27853,2.86,1.48,challenger,0.75909305,0.24090695
27854,1.88,2.05,favori,0.62588495,0.37411505
27855,9.55,1.09,challenger,0.94687,0.05312997
27856,1.65,2.43,challenger,0.58615774,0.41384226
27857,7.58,1.13,favori,0.84654856,0.15345144
27858,2.65,1.56,challenger,0.7346075,0.26539248
27859,13.84,1.06,favori,0.91895235,0.081047654
27860,2.95,1.47,favori,0.6724241,0.32757592
27861,5.01,1.22,favori,0.8798611,0.12013888
27862,3.54,1.36,challenger,0.7028178,0.2971822
27863,2.4,1.65,favori,0.6785912,0.3214088
27864,6.69,1.14,favori,0.87932813,0.12067187
27865,2.39,1.65,favori,0.58584327,0.41415673
27866,2.67,1.54,challenger,0.68188727,0.31811273
27867,1.92,1.99,favori,0.5495764,0.4504236
27868,1.76,2.19,favori,0.5966332,0.4033668
27869,2.27,1.71,challenger,0.69738835,0.30261165
27870,2.34,1.68,favori,0.43989655,0.5601034
27871,5.98,1.17,favori,0.6929805,0.30701947
27872,3.72,1.32,challenger,0.7436693,0.25633073
27873,3.33,1.38,favori,0.72756886,0.27243114
27874,3.69,1.33,challenger,0.69344413,0.30655587
27875,3.24,1.4,challenger,0.69856316,0.30143684
27876,3.14,1.42,challenger,0.7980284,0.20197159
27877,1.83,2.1,challenger,0.42910364,0.5708964
27878,2.18,1.77,favori,0.6838172,0.3161828
27879,1.46,2.95,challenger,0.4391534,0.56084657
27880,2.37,1.66,favori,0.45503515,0.54496485
27881,2.02,1.88,challenger,0.47680253,0.5231975
27882,3.31,1.38,challenger,0.75563276,0.24436724
27883,1.68,2.32,favori,0.5194296,0.48057038
27884,1.63,2.43,favori,0.45936707,0.54063296
27885,2.09,1.83,favori,0.6694504,0.3305496
27886,3.22,1.4,challenger,0.7806011,0.21939892
27887,4.85,1.22,favori,0.74136835,0.25863165
27888,6.12,1.16,challenger,0.94560516,0.05439484
27889,2.51,1.6,favori,0.68564725,0.31435275
27890,4.73,1.23,favori,0.8236419,0.1763581
27891,2.09,1.83,favori,0.65030414,0.34969586
27892,2.82,1.49,favori,0.6906066,0.3093934
27893,1.93,1.97,favori,0.5243028,0.47569722
27894,2.64,1.55,favori,0.53792375,0.46207625
27895,4.34,1.26,favori,0.80770826,0.19229174
27896,3.39,1.37,favori,0.48028964,0.51971036
27897,2.79,1.5,challenger,0.6687816,0.33121842
27898,5.16,1.2,favori,0.77958846,0.22041154
27899,8.67,1.1,favori,0.85856223,0.14143777
27900,3.82,1.32,favori,0.82551324,0.17448676
27901,3.41,1.38,favori,0.6540771,0.3459229
27902,2.42,1.65,favori,0.5956236,0.4043764
27903,2.16,1.79,challenger,0.5063039,0.4936961
27904,1.7,2.32,favori,0.41224742,0.5877526
27905,6.19,1.16,favori,0.77739537,0.22260463
27906,2.6,1.56,challenger,0.59519315,0.40480685
27907,2.65,1.56,challenger,0.6381646,0.36183542
27908,2.9,1.48,favori,0.70475686,0.29524314
27909,9.81,1.09,favori,0.8814813,0.11851871
27910,4.01,1.3,favori,0.71336824,0.28663176
27911,3.89,1.31,favori,0.67835194,0.32164806
27912,2.85,1.5,challenger,0.5524035,0.4475965
27913,3.02,1.45,challenger,0.74528193,0.25471807
27914,1.98,1.94,favori,0.47505188,0.5249481
27915,2.97,1.44,favori,0.6796274,0.32037258
27916,3.64,1.33,favori,0.68157554,0.31842446
27917,2.29,1.69,favori,0.7129024,0.28709757
27918,2.09,1.79,challenger,0.7395661,0.2604339
27919,1.74,2.26,favori,0.42748702,0.572513
27920,3.06,1.44,favori,0.54810095,0.45189905
27921,1.73,2.24,challenger,0.4749829,0.52501714
27922,2.2,1.74,favori,0.6509521,0.3490479
27923,2.1,1.81,challenger,0.5174119,0.4825881
27924,4.29,1.26,favori,0.7531779,0.24682212
27925,1.75,2.19,favori,0.4244976,0.5755024
27926,2.43,1.62,favori,0.52196443,0.47803557
27927,2.15,1.78,challenger,0.45807987,0.5419201
27928,3.38,1.36,favori,0.81750464,0.18249536
27929,2.5,1.6,favori,0.6595974,0.3404026
27930,1.75,2.21,challenger,0.47717363,0.5228264
27931,3.16,1.41,challenger,0.5121419,0.48785812
27932,2.24,1.73,challenger,0.76382643,0.23617357
27933,2.69,1.53,challenger,0.6347258,0.3652742
27934,2.47,1.61,favori,0.5735792,0.4264208
27935,1.96,1.94,challenger,0.5418364,0.45816362
27936,2.33,1.68,favori,0.4586316,0.54136837
27937,4.97,1.22,favori,0.7372539,0.2627461
27938,1.51,2.47,challenger,0.5181625,0.4818375
27939,1.44,2.98,challenger,0.5209075,0.47909248
27940,2.2,1.75,challenger,0.48716432,0.5128357
27941,3.44,1.36,favori,0.66237897,0.33762103
27942,2.11,1.81,favori,0.5178559,0.48214412
27943,1.4,3.22,challenger,0.59568965,0.40431035
27944,1.71,2.27,challenger,0.47524875,0.52475125
27945,4.85,1.22,favori,0.6793866,0.32061338
27946,2.45,1.62,favori,0.57796264,0.42203736
27947,1.88,2.02,challenger,0.56901705,0.43098295
27948,4.5,1.25,favori,0.68649447,0.31350553
27949,2.93,1.46,favori,0.74366057,0.25633943
27950,3.91,1.3,challenger,0.7451761,0.25482392
27951,3.18,1.41,challenger,0.72211146,0.27788854
27952,1.83,2.11,favori,0.47698548,0.52301455
27953,2.61,1.57,challenger,0.57051706,0.42948294
27954,1.55,2.66,favori,0.40999895,0.59000105
27955,3.47,1.37,favori,0.76410055,0.23589945
27956,4.95,1.22,favori,0.72737294,0.27262706
27957,4.51,1.25,favori,0.7525032,0.24749678
27958,2.58,1.58,challenger,0.58269,0.41731
27959,1.47,2.89,favori,0.531747,0.46825302
27960,1.5,2.79,challenger,0.4593494,0.5406506
27961,3.31,1.38,favori,0.600894,0.39910603
27962,3.31,1.38,challenger,0.7662908,0.23370922
27963,1.95,1.95,favori,0.5360496,0.4639504
27964,4.73,1.23,favori,0.74787104,0.25212896
27965,2.03,1.88,favori,0.57290584,0.42709416
27966,3.54,1.35,favori,0.7692088,0.23079121
27967,1.42,3.14,favori,0.45560473,0.54439527
27968,4.22,1.27,favori,0.7835368,0.21646321
27969,8.98,1.1,favori,0.82058775,0.17941225
27970,1.88,2.03,challenger,0.5393932,0.4606068
27971,2.94,1.46,challenger,0.704916,0.295084
27972,3.78,1.32,favori,0.6162118,0.38378823
27973,3.31,1.38,favori,0.7423709,0.2576291
27974,4.14,1.28,favori,0.49735585,0.5026442
27975,9.28,1.09,favori,0.7601985,0.23980153
27976,2.6,1.56,favori,0.74014056,0.25985944
27977,1.88,2.02,challenger,0.46074313,0.5392569
27978,4.73,1.23,favori,0.6817284,0.31827158
27979,6.21,1.16,favori,0.6540967,0.34590328
27980,8.67,1.1,favori,0.8280803,0.1719197
27981,12.02,1.06,favori,0.851002,0.14899802
27982,1.27,4.18,challenger,0.49081072,0.50918925
27983,4.73,1.23,challenger,0.82517374,0.17482626
27984,1.77,2.18,challenger,0.6146933,0.38530672
27985,2.59,1.57,favori,0.61950827,0.38049173
27986,5.8,1.17,favori,0.79500103,0.20499897
27987,25.86,1.01,favori,0.9210317,0.07896829
27988,4.65,1.24,favori,0.74896663,0.25103337
27989,4.46,1.25,favori,0.7436537,0.2563463
27990,6.94,1.14,favori,0.7343172,0.26568282
27991,2.34,1.68,favori,0.55311495,0.44688505
27992,1.09,9.55,challenger,0.5142194,0.4857806
27993,2.34,1.68,challenger,0.46994928,0.53005075
27994,1.88,2.03,challenger,0.5082027,0.49179733
27995,1.54,2.67,favori,0.48187864,0.51812136
27996,4.55,1.24,favori,0.7282042,0.2717958
27997,4.77,1.23,challenger,0.7450676,0.2549324
27998,2.46,1.62,challenger,0.69227296,0.30772704
27999,3.77,1.32,favori,0.6902271,0.3097729
28000,5.42,1.19,favori,0.78698313,0.21301687
28001,5.54,1.19,challenger,0.8480017,0.15199828
28002,6.04,1.16,favori,0.82919365,0.17080635
28003,1.94,1.96,favori,0.6001345,0.3998655
28004,16.99,1.04,favori,0.8190053,0.18099469
28005,2.12,1.81,favori,0.5162438,0.48375618
28006,2.28,1.71,favori,0.5361595,0.46384048
28007,15.92,1.04,favori,0.86574537,0.13425463
28008,1.57,2.58,challenger,0.4605889,0.53941107
28009,1.88,2.03,challenger,0.56198275,0.43801725
28010,16.64,1.04,favori,0.96876776,0.031232238
28011,7.05,1.13,favori,0.7614249,0.2385751
28012,4.14,1.28,challenger,0.71004134,0.28995866
28013,2.67,1.54,favori,0.7688544,0.23114562
28014,1.6,2.5,favori,0.41173503,0.58826494
28015,1.81,2.11,challenger,0.4334096,0.5665904
28016,1.8,2.13,challenger,0.4551102,0.5448898
28017,4.54,1.24,challenger,0.79982674,0.20017326
28018,5.31,1.2,favori,0.7853929,0.21460712
28019,2.47,1.61,favori,0.6244434,0.3755566
28020,9.28,1.09,challenger,0.79368365,0.20631635
28021,3.97,1.29,challenger,0.7347496,0.26525038
28022,14.32,1.05,favori,0.8727871,0.12721288
28023,5.8,1.17,favori,0.75199616,0.24800384
28024,3.52,1.35,favori,0.73510087,0.26489913
28025,1.83,2.09,favori,0.6563872,0.3436128
28026,4.85,1.22,favori,0.7902067,0.20979333
28027,4.07,1.28,favori,0.6792465,0.3207535
28028,8.36,1.11,challenger,0.78196204,0.21803796
28029,1.72,2.26,challenger,0.53026783,0.46973217
28030,16.64,1.04,favori,0.9663273,0.03367269
28031,1.4,3.22,challenger,0.46053708,0.5394629
28032,7.88,1.11,favori,0.79630315,0.20369685
28033,2.02,1.89,favori,0.68148685,0.31851315
28034,4.34,1.26,challenger,0.73281085,0.26718915
28035,3.24,1.4,challenger,0.7660556,0.23394442
28036,8.36,1.11,favori,0.79885745,0.20114255
28037,3.13,1.42,challenger,0.6363117,0.3636883
28038,1.47,2.93,challenger,0.440158,0.559842
28039,2.14,1.79,favori,0.45447257,0.54552746
28040,3.08,1.43,favori,0.7021096,0.29789042
28041,5.31,1.2,favori,0.7708118,0.2291882
28042,3.18,1.41,challenger,0.6569045,0.34309548
28043,2.09,1.83,favori,0.6628594,0.33714062
28044,3.17,1.42,favori,0.67058915,0.32941085
28045,2.7,1.54,favori,0.751192,0.24880803
28046,10.55,1.08,favori,0.8195114,0.18048859
28047,2.9,1.48,favori,0.7136051,0.2863949
28048,4.05,1.29,favori,0.73974395,0.26025605
28049,23.85,1.02,favori,0.9508547,0.04914528
28050,4.87,1.23,challenger,0.776701,0.22329903
28051,11.47,1.07,favori,0.8881251,0.11187488
28052,2.14,1.81,favori,0.44869605,0.551304
28053,2.05,1.88,challenger,0.48150444,0.51849556
28054,3.41,1.38,favori,0.6800723,0.3199277
28055,3.5,1.36,favori,0.69333893,0.30666107
28056,3.83,1.32,challenger,0.62199104,0.37800896
