,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
8365,1.719,2.21,challenger,challenger,0.5263157894736842,0.47368421052631576
8366,1.385,3.25,challenger,favori,0.21052631578947367,0.7894736842105263
8367,1.746,2.18,favori,favori,0.2631578947368421,0.7368421052631579
8371,2.06,1.82,favori,favori,0.47368421052631576,0.5263157894736842
8372,1.455,2.9,favori,favori,0.3684210526315789,0.631578947368421
8373,2.91,1.463,challenger,favori,0.3157894736842105,0.6842105263157895
8375,1.885,1.971,favori,challenger,0.6842105263157895,0.3157894736842105
8376,1.82,2.06,favori,favori,0.15789473684210525,0.8421052631578947
8377,1.131,6.85,favori,favori,0.47368421052631576,0.5263157894736842
8378,2.24,1.714,challenger,challenger,0.5789473684210527,0.42105263157894735
8380,1.241,4.55,favori,favori,0.15789473684210525,0.8421052631578947
8381,2.17,1.7519999999999998,favori,challenger,0.631578947368421,0.3684210526315789
8382,1.73,2.21,favori,favori,0.2631578947368421,0.7368421052631579
8383,1.459,2.93,favori,challenger,0.631578947368421,0.3684210526315789
8385,2.0,1.862,challenger,favori,0.47368421052631576,0.5263157894736842
8386,1.154,5.85,favori,challenger,0.7894736842105263,0.21052631578947367
8387,1.133,6.5,favori,favori,0.21052631578947367,0.7894736842105263
8389,1.148,6.0,favori,favori,0.3157894736842105,0.6842105263157895
8390,1.901,1.952,challenger,favori,0.15789473684210525,0.8421052631578947
8391,1.529,2.69,favori,favori,0.05263157894736842,0.9473684210526315
8392,1.465,2.9,challenger,favori,0.2631578947368421,0.7368421052631579
8393,1.392,3.25,challenger,favori,0.3684210526315789,0.631578947368421
8394,1.143,6.25,favori,favori,0.42105263157894735,0.5789473684210527
8397,1.392,3.25,favori,favori,0.2631578947368421,0.7368421052631579
8398,1.971,1.885,challenger,challenger,0.5789473684210527,0.42105263157894735
8399,1.69,2.27,favori,challenger,0.5789473684210527,0.42105263157894735
8400,1.513,2.75,favori,favori,0.15789473684210525,0.8421052631578947
8402,2.3,1.676,challenger,favori,0.47368421052631576,0.5263157894736842
8403,1.526,2.7,favori,favori,0.3684210526315789,0.631578947368421
8404,1.592,2.51,favori,favori,0.47368421052631576,0.5263157894736842
8406,2.4,1.633,favori,favori,0.05263157894736842,0.9473684210526315
8407,1.633,2.4,favori,favori,0.42105263157894735,0.5789473684210527
8408,1.781,2.12,challenger,challenger,0.6842105263157895,0.3157894736842105
8410,1.23,4.5,favori,favori,0.2631578947368421,0.7368421052631579
8411,3.4,1.357,favori,favori,0.21052631578947367,0.7894736842105263
8412,1.526,2.7,challenger,favori,0.3684210526315789,0.631578947368421
8413,1.345,3.45,favori,favori,0.15789473684210525,0.8421052631578947
8414,1.658,2.34,favori,favori,0.0,1.0
8415,1.909,1.943,challenger,favori,0.3157894736842105,0.6842105263157895
8416,1.182,5.25,favori,challenger,0.7368421052631579,0.2631578947368421
8417,1.862,2.0,challenger,challenger,0.5789473684210527,0.42105263157894735
8418,1.901,1.952,favori,challenger,0.5789473684210527,0.42105263157894735
8419,1.294,3.9,favori,favori,0.3684210526315789,0.631578947368421
8420,1.345,3.45,favori,favori,0.2631578947368421,0.7368421052631579
8421,1.256,4.25,challenger,favori,0.15789473684210525,0.8421052631578947
